62,27,6,10,-69,-27,-23,47
-17,-90,-37,-34,-39,47,9,-63
-1,83,68,25,18,47,13,17
127,11,-39,-12,-31,-43,-8,26
-82,-33,-37,-12,5,-2,12,-23
-31,-40,2,6,-1,-20,-17,-28
40,-7,10,19,48,35,-8,27
15,-8,-31,-26,-65,67,-16,-1
-47,4,-6,-2,4,-34,-3,1
55,39,-4,18,28,19,13,35
-27,-7,-17,-22,-31,10,-5,-8
-81,-31,6,11,57,-37,-12,11
113,15,-1,-22,37,-42,-17,-10
-58,17,7,31,40,-37,51,12
64,-8,-17,-20,-71,-100,-52,-17
-36,-13,-21,-9,-63,32,11,-26
-80,-16,27,-10,-10,-24,20,-4
3,-13,7,-21,58,38,-20,6
-52,-45,-47,6,11,-27,-12,-3
15,54,-5,2,91,-14,-11,-11
34,45,43,20,-44,69,0,-20
8,-4,-31,-9,-22,-10,26,25
-81,-36,-1,-3,-38,7,-27,-51
10,-23,-109,-29,31,-11,11,45
52,39,48,50,127,22,4,13
-74,37,-5,-7,-97,45,-17,-27
30,14,-10,4,29,-19,-19,-10
21,-29,-3,-4,28,17,26,28
54,1,-7,0,-83,-75,8,10
80,20,13,-9,-22,-13,7,-2
-40,-8,-3,0,1,9,-19,21
1,14,41,7,1,-19,-18,-25
-1,-11,-42,-5,21,91,56,26
-13,3,23,-7,-56,-14,-2,4
120,42,35,5,-11,-29,47,20
0,-5,-28,8,78,14,-31,-14
-28,-73,1,-11,-13,7,98,-12
7,7,-2,-14,-64,-17,-17,15
5,-15,-71,-13,37,11,-39,13
2,39,3,15,-28,20,-17,5
-20,-25,51,8,-75,-69,-91,10
-15,-13,-36,-4,72,-23,-16,-36
20,13,19,11,-8,21,-19,-8
45,26,42,-5,-12,-33,-29,-24
40,17,-32,5,74,100,19,14
-26,-23,-15,0,19,60,-17,18
-13,-25,-5,16,28,15,28,-8
-55,-48,-25,-5,24,51,-6,-19
-1,58,21,-13,-25,7,2,23
68,34,7,10,-23,19,1,0
-32,-14,-5,-9,-1,-11,-9,-21
-5,1,-1,1,-39,16,22,18
45,-9,18,11,23,-31,-1,50
-89,0,17,-10,-47,-29,-23,-41
-69,4,-25,2,6,23,1,-13
113,34,49,17,-77,-5,44,19
-69,-11,-37,-1,28,-45,-43,-56
4,-4,-31,-13,-17,-31,7,17
23,-6,15,11,61,32,21,35
41,3,19,-12,-31,12,-14,12
-69,-48,-11,16,76,12,33,-43
63,26,33,8,44,58,-3,6
-11,50,15,-5,63,-58,6,-5
-9,-34,-20,-9,-88,-4,11,27
-29,23,4,7,70,6,-53,-35
-27,-4,-3,3,58,-24,2,-26
127,39,0,1,-41,65,-14,6
-46,-48,-9,-3,22,-59,31,26
7,23,-14,-11,-42,-5,-7,-11
-11,-25,-2,5,0,46,-5,15
18,10,21,-12,8,-35,-11,0
27,4,-29,6,-22,-35,-13,-38
6,-8,-15,-18,-84,5,-11,16
-9,20,46,18,30,-7,12,8
57,-1,-23,-4,28,64,-3,-1
18,-28,-10,-8,-8,-19,-6,-16
-22,32,-19,5,58,-57,13,-6
2,2,19,0,-11,-4,2,11
-70,-36,-14,1,23,-24,4,-17
-20,8,-26,-10,7,17,-23,-3
2,27,47,8,-9,63,34,9
71,77,-14,2,123,-3,2,25
-115,-55,-26,-14,-112,-8,14,-43
-19,32,48,14,-3,22,-13,-28
48,-11,-39,-25,-38,-22,-22,16
-85,14,8,23,42,41,11,31
87,50,34,-10,-42,-24,9,9
-57,-45,-21,-6,12,16,2,-53
-46,-37,-12,-5,30,86,-29,-21
-11,-19,2,11,-28,-60,26,-20
3,-37,-42,-3,-30,10,-55,20
-72,9,-16,17,25,-8,14,9
57,-5,1,-8,-33,1,1,18
0,-20,-32,-19,73,23,-16,-4
-17,2,7,13,-13,0,31,17
82,45,36,14,35,24,-1,-11
8,-7,-32,-9,-50,-26,-24,-26
-62,0,0,-1,46,-43,23,18
30,-24,2,1,-30,13,2,23
-59,24,37,26,9,10,2,-4
-14,-39,-43,-24,-74,-32,-8,49
114,-13,-14,-10,-44,-36,-9,-31
-74,24,7,-9,59,28,14,-14
6,-25,-26,-14,-84,-62,-3,1
-59,-2,41,8,24,59,5,3
56,-10,-12,-6,-21,-44,-22,51
-7,12,41,8,-45,54,11,-72
6,8,-18,-5,-39,3,-5,-2
32,-5,-26,-2,92,0,-8,-12
-23,8,35,-5,-74,7,-25,-18
-17,-15,-4,17,62,-27,-3,1
112,-10,-38,13,18,-47,15,66
-73,-10,10,-23,-99,-18,-4,-22
10,-1,16,6,20,17,-20,-27
7,-56,-68,-15,37,4,17,20
-2,-14,76,-14,1,48,3,2
64,-29,-43,10,4,-72,14,47
-33,12,-24,-7,-78,34,31,-32
-90,-7,6,-19,-47,-54,-52,-23
75,7,-37,-13,67,90,10,6
-84,-5,43,-6,0,-71,-6,-7
21,-37,-23,-11,-45,-27,13,-12
15,29,39,13,66,48,-7,22
-94,-34,-46,-22,-8,14,14,-7
62,-21,-22,-13,-10,34,5,-29
72,2,21,6,5,27,6,11
-66,-25,9,6,90,-3,-22,-18
-11,22,66,15,-87,-78,-16,-18
9,18,19,8,-16,-83,-22,2
-54,19,-35,-1,99,73,18,2
64,-43,-22,-2,-39,-2,111,41
0,8,-4,-18,-45,-55,-4,-29
-44,-14,-39,17,42,46,-8,7
-39,24,4,-8,-41,-38,-71,1
-9,-3,-62,-21,-22,-45,-57,22
-59,48,73,29,105,27,-19,1
101,-3,38,9,-100,16,5,7
-9,-16,-38,-15,42,2,0,-11
114,37,-2,11,44,60,-6,17
-27,-70,-11,-16,-44,-29,10,4
51,24,-4,20,127,53,11,12
-28,-10,-3,-1,-63,-16,-8,-13
13,16,7,0,-64,-95,-36,-1
127,29,-21,-16,26,23,15,-14
-82,-27,25,-14,31,34,17,-27
4,-34,-48,11,65,-12,17,39
-17,29,23,0,-100,52,-12,-30
-42,-67,-61,15,57,-5,-18,39
15,27,72,3,-57,-57,-1,-2
64,-34,-39,-18,-62,-21,9,-20
28,63,59,10,-11,-11,-8,14
18,-16,-19,-1,94,26,-7,15
34,21,-65,-25,-43,13,18,-33
-113,28,112,33,-31,3,-1,-6
96,-28,-54,-27,15,29,8,15
-27,49,51,21,-41,32,4,34
-57,-27,-45,-19,105,-11,-35,-81
-2,23,-10,35,6,91,9,36
3,14,20,0,-31,-22,7,-32
-12,-26,-35,-20,-19,-37,11,38
101,10,8,-4,-45,-79,-44,-27
-39,-12,-24,0,40,59,32,-2
24,5,53,18,54,-37,0,12
9,31,8,-10,-22,-2,-11,-33
-96,-14,-12,-2,-23,18,-2,23
-5,-32,-9,-27,92,-19,-9,-25
59,54,10,29,-71,-31,38,86
-24,33,57,22,-71,-49,-14,-39
-87,-33,-30,6,81,20,4,-7
64,12,-32,-2,-71,9,19,35
15,-44,-26,-16,81,-36,-36,-37
-82,-15,5,-31,-88,63,34,-40
79,91,59,27,101,47,3,52
-3,-9,-35,-34,-57,-3,-25,-45
-27,14,40,76,26,54,10,14
93,-64,-37,-15,20,20,14,27
-73,1,-9,-8,-89,42,-1,-11
-37,-3,17,-8,-39,-73,-22,-21
18,23,-14,-22,-34,-39,-16,0
-23,-4,-28,-8,40,42,1,-26
-13,4,41,13,-47,10,-15,43
-84,-31,7,15,40,-47,1,-4
-25,-10,7,-42,-82,14,14,-29
127,-13,-35,41,33,21,2,12
36,-14,-54,-31,-23,-51,-14,-6
-11,0,48,23,16,30,10,3
-55,-35,-45,-30,53,-11,-5,-26
-43,14,-25,-18,-19,-3,-12,4
66,-11,-27,5,-19,8,36,79
47,-10,-13,-1,108,-47,-6,4
41,29,35,21,2,12,7,4
-103,-34,-13,-34,25,-23,-18,-57
65,2,-12,-3,-3,36,11,12
-25,16,15,18,30,75,-12,0
13,-23,-32,-33,-58,-62,-12,33
4,48,3,30,50,-73,-24,-24
54,28,27,13,-50,-54,5,13
-18,-21,1,-15,-71,41,4,-32
-26,-13,-5,-1,77,32,-32,-26
43,-11,-45,9,26,-26,20,21
-16,8,74,6,-32,46,-13,-17
-6,-1,-30,-15,-72,-46,-7,-14
31,-1,-23,14,73,24,5,-8
-57,-33,-27,-13,36,29,-26,23
22,20,13,16,61,30,72,67
43,32,6,-21,19,30,-10,0
-56,-45,1,-32,-115,6,14,-3
80,3,-66,59,98,15,-35,6
-75,88,80,21,-76,-4,-8,-42
-4,-24,-27,-15,24,5,4,-21
8,-5,-22,-2,96,-13,-14,2
-47,-25,10,-20,19,24,33,26
-2,-42,-47,-21,-33,63,5,-10
10,25,27,2,21,27,16,3
-20,9,14,28,45,11,-16,-26
7,-15,13,-20,-116,-33,8,-16
-11,-12,-20,-1,97,4,-5,-22
7,22,39,-7,-95,-102,12,27
-41,-55,-22,-6,13,79,33,30
38,100,102,2,-25,-37,-37,-38
-97,-26,50,13,20,-23,-5,-38
103,34,-44,-13,-14,23,-10,7
-72,-78,-29,-4,-11,-33,-11,-12
27,36,15,7,15,5,19,37
13,-24,-68,-10,-13,-3,12,32
40,-1,5,-6,13,-7,-22,-23
-86,0,-19,21,61,55,-15,-59
-12,-18,4,-34,-113,17,39,62
32,7,-20,0,110,26,-43,-46
5,-2,12,5,2,-54,0,4
37,2,-24,0,55,3,11,26
-77,-8,-17,-20,-45,34,-18,-28
72,38,48,18,42,44,1,58
11,-26,-9,5,-2,-6,8,-17
31,43,9,-20,-55,-27,-29,-36
18,4,-39,-20,13,8,-19,-6
-73,-79,35,29,-75,-10,3,-16
56,24,-30,-16,7,8,-26,13
-64,-35,-21,-6,-20,-11,30,2
91,-20,22,0,-44,8,3,10
18,25,-74,-14,30,-45,-23,-5
-61,-31,-23,15,-9,-4,14,49
9,5,16,-3,-59,-35,2,-33
-26,-23,-21,6,26,-36,-31,19
22,-24,-37,-18,16,-12,5,-27
-25,57,116,2,-74,25,23,30
-30,-20,6,-1,13,-19,-13,-47
-33,-2,11,-3,65,23,2,-6
-10,-48,-64,24,69,-26,-26,-16
85,28,6,-5,-14,18,34,66
-8,99,97,16,-80,9,16,-21
24,-36,-18,1,81,20,7,-50
-40,-21,-9,-13,-73,-53,4,-16
-36,-72,-67,-6,103,-6,-29,-17
127,28,-18,-7,7,71,33,78
-49,65,84,41,-83,-67,5,-39
-39,-28,-29,-26,-9,17,-8,3
22,9,0,7,12,8,0,4
-15,-25,-18,-5,8,-39,-32,-13
-18,62,44,17,31,66,46,55
12,-65,-4,-4,-102,-45,2,0
-63,-10,6,5,34,-21,-24,-28
-13,67,25,-14,-57,8,-1,23
18,-82,-21,-13,3,-79,-27,-27
3,33,24,12,44,-18,32,23
-17,-41,-22,5,5,53,-6,-28
17,-22,-26,-8,-23,-8,-7,10
12,24,-24,-8,-3,-10,-15,1
-21,-1,-3,-14,84,49,30,29
-17,-3,-10,10,-4,-35,-37,2
22,-2,-25,-15,-42,-6,9,-2
-9,-33,-52,-2,7,4,-7,27
-16,32,25,-6,5,-20,-17,-33
9,19,47,7,-23,21,7,-15
-43,-8,5,17,-3,-5,-19,4
30,-8,-19,-11,-16,15,37,9
-41,30,-17,-15,7,37,-15,6
10,50,46,13,-63,-9,3,-16
32,-23,-8,8,98,71,1,42
-30,-58,23,2,-35,-80,-25,-57
-9,13,-78,-46,-58,24,-3,-31
16,31,69,37,-8,15,33,15
35,-7,-11,-6,-20,-14,-9,10
15,26,-20,-17,6,-22,-1,-27
14,17,-43,33,54,-7,-14,7
-14,23,75,-13,-93,-16,6,-46
-58,-42,-32,13,68,-23,3,-2
-35,32,-1,2,7,12,-3,27
94,-51,17,0,-39,8,24,30
-52,-26,-73,-36,12,-20,-37,-26
43,7,32,18,72,21,6,-12
-52,-17,-3,-1,13,38,-9,-5
-70,12,2,-12,1,-16,21,-4
57,-26,-12,5,127,40,-18,-19
-14,-4,23,-5,-128,5,24,19
-4,-19,-5,-6,-51,4,0,22
9,-48,-29,5,61,-34,-23,10
14,76,21,7,61,-12,24,33
-17,-7,12,-6,-65,-11,-10,-27
7,14,2,28,76,-28,9,-9
41,39,-4,0,37,9,-25,-11
54,-63,-113,-9,6,10,39,46
-12,27,96,19,-9,-22,-1,-41
-3,-32,-50,-16,-3,71,-16,29
-4,16,60,7,-35,12,-4,-37
-12,-36,-43,-18,-53,-61,2,33
40,1,-23,3,48,0,-4,-9
25,8,31,8,-18,-35,-4,29
35,6,19,3,55,-26,9,-14
47,-5,-28,-22,-49,4,-24,-2
-112,-26,-11,-19,34,-10,35,3
70,37,10,20,24,-7,0,-2
17,-1,8,-12,-23,23,-40,-41
-67,-13,-19,-8,-11,-12,38,7
-42,40,-14,-1,-65,-37,-20,35
-2,20,59,12,81,99,13,-29
-62,2,-19,-7,-88,-98,-10,7
16,1,40,1,1,86,-17,-8
-30,-13,-2,-9,36,21,-15,-21
69,24,-43,-10,-9,43,9,62
-75,13,54,22,7,65,14,-28
18,38,13,-13,2,-108,-16,-30
25,-4,11,29,74,15,12,5
30,-37,-5,-6,-17,-10,2,-10
117,14,-48,-3,-50,11,16,43
-48,16,22,8,68,51,-5,7
12,36,-6,-22,-115,-12,13,6
-64,-53,-20,7,95,-72,-25,-48
89,10,-11,-1,10,54,8,13
7,-6,37,-1,-55,-16,-51,-16
95,-18,-9,6,22,-12,23,52
-105,-29,14,-28,-30,18,-5,-51
45,-4,-30,-12,13,2,15,28
18,-18,-47,16,19,69,0,9
1,18,17,-1,-35,8,-2,-20
52,82,24,-7,-43,-92,7,21
-11,-60,-3,3,19,0,-19,-19
-63,-77,-73,-14,-9,12,4,20
15,-26,21,-13,56,19,-5,-40
35,9,-11,-2,-39,16,8,-15
-40,58,22,-13,-40,-16,1,5
34,2,-1,22,51,-14,5,15
31,-49,-73,-8,45,49,-25,18
-36,-23,-22,0,-16,11,29,6
68,43,7,8,59,36,10,-23
20,-36,-31,-1,0,-25,-13,-6
-49,5,29,0,-2,-22,29,-4
0,42,10,-17,33,124,14,-7
-38,-76,-43,-15,-33,-51,-35,2
-14,27,29,5,28,41,17,1
10,3,-42,9,-22,26,-24,-32
112,-4,-23,-9,-50,18,12,16
-77,-8,40,-1,-70,-85,-11,-42
104,1,10,-6,38,-36,-2,35
33,36,8,-9,-20,65,20,15
-19,-8,-2,11,-33,-40,7,6
56,-11,-9,4,-59,-2,11,25
-2,87,70,6,42,-4,-19,8
10,-3,49,10,46,-48,-1,-23
-104,-35,-19,-4,-17,-18,-22,2
-15,34,18,0,-52,26,19,5
-51,-20,-17,25,-15,-63,-12,-52
52,4,-7,-25,82,13,-1,42
-2,6,8,-24,-128,-78,32,-8
37,-18,-26,10,-30,33,-36,-20
-81,-17,-54,58,57,94,-21,-46
8,21,0,-12,-122,39,22,9
50,1,-9,13,68,-32,-13,15
-34,-5,11,-38,-99,-58,-13,-9
-11,12,5,-17,-33,40,66,39
25,33,-33,32,70,-40,-16,-26
-21,-16,-11,-3,58,75,-16,-4
-48,-46,23,9,127,25,24,14
32,25,-5,-1,-91,-63,-37,11
-17,-43,-24,-7,19,-20,16,6
-12,41,-62,-15,2,-25,-22,4
84,31,83,39,114,26,-17,12
-26,1,12,-19,34,-18,19,-11
-111,-61,-21,-17,-80,17,-21,-59
-5,-23,17,-5,9,-59,-23,-46
-27,25,-19,23,19,29,0,35
111,-6,-27,-25,-80,12,-5,17
60,37,50,54,65,85,46,70
-3,-20,-4,22,-13,0,-26,8
4,-21,0,-52,-84,-27,12,-2
45,-12,3,11,-47,-60,1,38
-32,-13,-57,-17,24,-53,-39,-33
-20,5,67,-20,-33,55,-18,-47
-62,39,-21,24,-12,-4,43,10
